ANO_ELEICAO,NM_UE,DS_CARGO,NR_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_MUNICIPIO_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,DS_OCUPACAO
2020,VITÓRIA DA CONQUISTA,VEREADOR,36789,36,PTC,VITÓRIA DA CONQUISTA,45,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,EMPRESÁRIO
2020,VITÓRIA DA CONQUISTA,VEREADOR,65113,65,PC do B,BRUMADO,38,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)
2020,VITÓRIA DA CONQUISTA,VEREADOR,25250,25,DEM,VITÓRIA DA CONQUISTA,54,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,51051,51,PATRIOTA,SÃO PAULO,55,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,DECORADOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,20172,20,PSC,VITÓRIA DA CONQUISTA,36,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SEM INFORMAÇÃO,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,22179,22,PL,VITÓRIA DA CONQUISTA,41,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,25456,25,DEM,VITÓRIA DA CONQUISTA,55,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,10234,10,REPUBLICANOS,ITIRUÇU,56,MASCULINO,ENSINO MÉDIO INCOMPLETO,PRETA,MECÂNICO DE MANUTENÇÃO
2020,VITÓRIA DA CONQUISTA,VEREADOR,14741,14,PTB,VITÓRIA DA CONQUISTA,65,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,22136,22,PL,VITÓRIA DA CONQUISTA,63,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,19222,19,PODE,SALTO DA DIVISA,49,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,EMPRESÁRIO
2020,VITÓRIA DA CONQUISTA,VEREADOR,70123,70,AVANTE,TUCANO,51,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40012,40,PSB,IBIQUERA,57,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,SERVIDOR PÚBLICO CIVIL APOSENTADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,36111,36,PTC,VITÓRIA DA CONQUISTA,44,FEMININO,SUPERIOR COMPLETO,PARDA,AGENTE DE SAÚDE E SANITARISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,45645,45,PSDB,BRUMADO,58,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,14222,14,PTB,CAATIBA,68,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,10202,10,REPUBLICANOS,IGUAÍ,36,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,36011,36,PTC,VITÓRIA DA CONQUISTA,23,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,CABELEIREIRO E BARBEIRO
2020,VITÓRIA DA CONQUISTA,VEREADOR,15123,15,MDB,POÇÕES,81,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,VEREADOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,19020,19,PODE,GANDU,69,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,APOSENTADO (EXCETO SERVIDOR PÚBLICO)
2020,VITÓRIA DA CONQUISTA,VEREADOR,22300,22,PL,ANAGÉ,36,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,45147,45,PSDB,VITÓRIA DA CONQUISTA,35,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,65555,65,PC do B,VITÓRIA DA CONQUISTA,41,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,45112,45,PSDB,VITÓRIA DA CONQUISTA,56,MASCULINO,SUPERIOR COMPLETO,BRANCA,MÉDICO
2020,VITÓRIA DA CONQUISTA,VEREADOR,19101,19,PODE,SÃO PAULO,54,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,11666,11,PP,VITÓRIA DA CONQUISTA,31,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,15555,15,MDB,VITÓRIA DA CONQUISTA,67,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,VEREADOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,25888,25,DEM,VITÓRIA DA CONQUISTA,51,MASCULINO,SUPERIOR COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40133,40,PSB,VITÓRIA DA CONQUISTA,47,MASCULINO,SUPERIOR COMPLETO,PARDA,ECONOMISTA
2020,VITÓRIA DA CONQUISTA,VICE-PREFEITO,50,50,PSOL,GUAJERU,33,MASCULINO,SUPERIOR COMPLETO,PARDA,PSICÓLOGO
2020,VITÓRIA DA CONQUISTA,VEREADOR,70705,70,AVANTE,VITÓRIA DA CONQUISTA,32,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,36333,36,PTC,VITÓRIA DA CONQUISTA,47,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,70000,70,AVANTE,ITARANTIM,48,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,15333,15,MDB,VITÓRIA DA CONQUISTA,47,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,"CARPINTEIRO, MARCENEIRO E ASSEMELHADOS"
2020,VITÓRIA DA CONQUISTA,VEREADOR,36123,36,PTC,SÃO JOÃO DO RIO DO PEIXE,60,FEMININO,SUPERIOR COMPLETO,PARDA,ADVOGADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,25025,25,DEM,VITÓRIA DA CONQUISTA,30,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,TÉCNICO EM INFORMÁTICA
2020,VITÓRIA DA CONQUISTA,VEREADOR,50152,50,PSOL,VITÓRIA DA CONQUISTA,47,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,DONA DE CASA
2020,VITÓRIA DA CONQUISTA,VEREADOR,45008,45,PSDB,VITÓRIA DA CONQUISTA,54,MASCULINO,SUPERIOR INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,45678,45,PSDB,VITÓRIA DA CONQUISTA,48,FEMININO,SUPERIOR INCOMPLETO,BRANCA,SECRETÁRIO E DATILÓGRAFO
2020,VITÓRIA DA CONQUISTA,VEREADOR,22111,22,PL,MACARANI,61,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,15456,15,MDB,VITÓRIA DA CONQUISTA,46,MASCULINO,SUPERIOR COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2020,VITÓRIA DA CONQUISTA,VEREADOR,36444,36,PTC,ENCRUZILHADA,52,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,40333,40,PSB,VITÓRIA DA CONQUISTA,45,MASCULINO,SUPERIOR COMPLETO,PARDA,PROFESSOR DE ENSINO SUPERIOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,25123,25,DEM,VITÓRIA DA CONQUISTA,42,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,51333,51,PATRIOTA,VITÓRIA DA CONQUISTA,45,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,28127,28,PRTB,JIQUIRIÇÁ,71,FEMININO,SUPERIOR COMPLETO,BRANCA,PROFESSOR DE ENSINO FUNDAMENTAL
2020,VITÓRIA DA CONQUISTA,VEREADOR,13000,13,PT,VITÓRIA DA CONQUISTA,60,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,AGRICULTOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,15150,15,MDB,VITÓRIA DA CONQUISTA,21,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,45103,45,PSDB,SÃO PAULO,44,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)
2020,VITÓRIA DA CONQUISTA,VEREADOR,65654,65,PC do B,VITÓRIA DA CONQUISTA,27,FEMININO,SUPERIOR INCOMPLETO,PRETA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS"
2020,VITÓRIA DA CONQUISTA,VEREADOR,36010,36,PTC,CAATIBA,58,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,22261,22,PL,VITÓRIA DA CONQUISTA,34,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,25999,25,DEM,VITÓRIA DA CONQUISTA,39,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,GERENTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,51222,51,PATRIOTA,VITÓRIA DA CONQUISTA,61,MASCULINO,LÊ E ESCREVE,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,13113,13,PT,SALVADOR,48,MASCULINO,SUPERIOR COMPLETO,BRANCA,PROFESSOR DE ENSINO MÉDIO
2020,VITÓRIA DA CONQUISTA,VEREADOR,13456,13,PT,VITÓRIA DA CONQUISTA,63,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO)
2020,VITÓRIA DA CONQUISTA,VEREADOR,14010,14,PTB,VITÓRIA DA CONQUISTA,49,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,22022,22,PL,VITÓRIA DA CONQUISTA,64,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,55111,55,PSD,VITÓRIA DA CONQUISTA,51,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS
2020,VITÓRIA DA CONQUISTA,VEREADOR,51999,51,PATRIOTA,VITÓRIA DA CONQUISTA,48,MASCULINO,LÊ E ESCREVE,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,65789,65,PC do B,MEDEIROS NETO,48,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,65888,65,PC do B,VITÓRIA DA CONQUISTA,52,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,TAXISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,15832,15,MDB,NOVA CANAÃ,61,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,45777,45,PSDB,POTIRAGUÁ,69,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,REPRESENTANTE COMERCIAL
2020,VITÓRIA DA CONQUISTA,VEREADOR,50500,50,PSOL,LIVRAMENTO DE NOSSA SENHORA,48,MASCULINO,SUPERIOR COMPLETO,BRANCA,PROFESSOR DE ENSINO MÉDIO
2020,VITÓRIA DA CONQUISTA,VEREADOR,10110,10,REPUBLICANOS,ITORORÓ,61,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,MILITAR REFORMADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,11011,11,PP,VITÓRIA DA CONQUISTA,45,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,GERENTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40540,40,PSB,IBICARAÍ,32,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,MONTADOR DE MÁQUINAS
2020,VITÓRIA DA CONQUISTA,VEREADOR,70522,70,AVANTE,VITÓRIA DA CONQUISTA,35,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,DONA DE CASA
2020,VITÓRIA DA CONQUISTA,VEREADOR,70001,70,AVANTE,VITÓRIA DA CONQUISTA,47,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,45100,45,PSDB,VITÓRIA DA CONQUISTA,55,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,TÉCNICO EM INFORMÁTICA
2020,VITÓRIA DA CONQUISTA,VEREADOR,45888,45,PSDB,VITÓRIA DA CONQUISTA,37,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,40040,40,PSB,VITÓRIA DA CONQUISTA,48,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,15999,15,MDB,VITÓRIA DA CONQUISTA,39,MASCULINO,SUPERIOR COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,11147,11,PP,POÇÕES,56,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40120,40,PSB,VITÓRIA DA CONQUISTA,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,11888,11,PP,VITÓRIA DA CONQUISTA,52,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,11300,11,PP,ITAPORANGA,58,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,19021,19,PODE,SÃO PAULO,47,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40113,40,PSB,VITÓRIA DA CONQUISTA,50,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,SERVIDOR PÚBLICO MUNICIPAL
2020,VITÓRIA DA CONQUISTA,VEREADOR,20177,20,PSC,VITÓRIA DA CONQUISTA,38,FEMININO,ENSINO MÉDIO COMPLETO,SEM INFORMAÇÃO,DONA DE CASA
2020,VITÓRIA DA CONQUISTA,VEREADOR,45007,45,PSDB,VITÓRIA DA CONQUISTA,44,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,15545,15,MDB,ENCRUZILHADA,38,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,DONA DE CASA
2020,VITÓRIA DA CONQUISTA,PREFEITO,50,50,PSOL,VALENÇA DO PIAUÍ,57,MASCULINO,SUPERIOR COMPLETO,PRETA,PROFESSOR DE ENSINO SUPERIOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,70112,70,AVANTE,ITARANTIM,48,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40888,40,PSB,ANAGÉ,73,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS"
2020,VITÓRIA DA CONQUISTA,VEREADOR,10123,10,REPUBLICANOS,SÃO PAULO,60,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,VEREADOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,36555,36,PTC,VITÓRIA DA CONQUISTA,58,MASCULINO,SUPERIOR COMPLETO,BRANCA,MÉDICO
2020,VITÓRIA DA CONQUISTA,PREFEITO,13,13,PT,POJUCA,70,MASCULINO,SUPERIOR COMPLETO,PARDA,PROFESSOR DE ENSINO SUPERIOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,36888,36,PTC,GUANAMBI,48,MASCULINO,SUPERIOR COMPLETO,BRANCA,GERENTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,40111,40,PSB,ILHÉUS,48,MASCULINO,SUPERIOR COMPLETO,PARDA,PROFESSOR DE ENSINO SUPERIOR
2020,VITÓRIA DA CONQUISTA,VEREADOR,36899,36,PTC,VITÓRIA DA CONQUISTA,64,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,20202,20,PSC,LAMARÃO,65,MASCULINO,ENSINO MÉDIO COMPLETO,SEM INFORMAÇÃO,MILITAR REFORMADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,65369,65,PC do B,LAGARTO,59,MASCULINO,SUPERIOR COMPLETO,BRANCA,AGRÔNOMO
2020,VITÓRIA DA CONQUISTA,VEREADOR,22123,22,PL,VITÓRIA DA CONQUISTA,33,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,19333,19,PODE,VITÓRIA DA CONQUISTA,28,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,ARTESÃO
2020,VITÓRIA DA CONQUISTA,VEREADOR,10888,10,REPUBLICANOS,VITÓRIA DA CONQUISTA,48,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIANTE
2020,VITÓRIA DA CONQUISTA,VEREADOR,13789,13,PT,SÃO PAULO,36,MASCULINO,SUPERIOR COMPLETO,PARDA,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS
2020,VITÓRIA DA CONQUISTA,VEREADOR,20771,20,PSC,VITÓRIA DA CONQUISTA,36,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SEM INFORMAÇÃO,"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES"
2020,VITÓRIA DA CONQUISTA,VEREADOR,45150,45,PSDB,MAIQUINIQUE,46,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,EMPRESÁRIO
2020,VITÓRIA DA CONQUISTA,VEREADOR,40121,40,PSB,ITAQUARA,63,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,MILITAR REFORMADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,28176,28,PRTB,VITÓRIA DA CONQUISTA,44,MASCULINO,SUPERIOR COMPLETO,PARDA,COBRADOR DE TRANSPORTE COLETIVO
2020,VITÓRIA DA CONQUISTA,VEREADOR,11234,11,PP,VITÓRIA DA CONQUISTA,44,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,25100,25,DEM,VITÓRIA DA CONQUISTA,39,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,36360,36,PTC,VITÓRIA DA CONQUISTA,46,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,AGENTE DE SAÚDE E SANITARISTA
2020,VITÓRIA DA CONQUISTA,VEREADOR,28810,28,PRTB,VITÓRIA DA CONQUISTA,41,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,20555,20,PSC,JEQUIÉ,49,MASCULINO,SUPERIOR COMPLETO,SEM INFORMAÇÃO,POLICIAL MILITAR
2020,VITÓRIA DA CONQUISTA,VEREADOR,28555,28,PRTB,VITÓRIA DA CONQUISTA,31,MASCULINO,SUPERIOR COMPLETO,BRANCA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,13136,13,PT,VITÓRIA DA CONQUISTA,40,FEMININO,SUPERIOR COMPLETO,PARDA,PEDAGOGO
2020,VITÓRIA DA CONQUISTA,VEREADOR,22891,22,PL,VITÓRIA DA CONQUISTA,23,FEMININO,LÊ E ESCREVE,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,25015,25,DEM,VITÓRIA DA CONQUISTA,21,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2020,VITÓRIA DA CONQUISTA,VEREADOR,45000,45,PSDB,VITÓRIA DA CONQUISTA,38,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,GARI OU LIXEIRO
2020,VITÓRIA DA CONQUISTA,VEREADOR,28456,28,PRTB,BARREIRAS,46,FEMININO,SUPERIOR COMPLETO,PRETA,PROFESSOR DE ENSINO FUNDAMENTAL
2020,VITÓRIA DA CONQUISTA,VEREADOR,55000,55,PSD,VITÓRIA DA CONQUISTA,42,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2020,VITÓRIA DA CONQUISTA,VEREADOR,28121,28,PRTB,VITÓRIA DA CONQUISTA,44,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)
